alist-encrypt  | 2026-06-04T20:48:12 [req-1d876f] [/] [request] GET / status=200 bytes=1425 duration=7.631096ms
alist-encrypt  | 2026-06-04T20:49:10+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:10+08:00 ERR WebDAV GET decryption failed error="decryption validation failed: output appears encrypted (wrong password or file size?)" failure=decrypt_validation_failed path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4"
alist-encrypt  | 2026-06-04T20:49:10 [req-5d0740] [移动云盘156:/encrypt] [request] GET /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=502 bytes=44 duration=666.014053ms
alist-encrypt  | 2026-06-04T20:49:16 [req-c32ad6] [移动云盘156:/encrypt] [propfind] Listing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:16 [req-c32ad6] [移动云盘156:/encrypt] [propfind] Using cached enc path: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:16 [req-c32ad6] [移动云盘156:/encrypt] [propfind] Request path=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:16 [req-c32ad6] [移动云盘156:/encrypt] [propfind] Alist response: status=207
alist-encrypt  | 2026-06-04T20:49:16 [req-c32ad6] [移动云盘156:/encrypt] [propfind] Timings upstream=2.661973ms parse=1.718763ms decrypt=42.875µs entries=1 bytes=581
alist-encrypt  | 2026-06-04T20:49:16 [req-c32ad6] [移动云盘156:/encrypt] [request] PROPFIND /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=207 bytes=581 duration=4.516212ms
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [webdav-get] Processing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [webdav-get] Path converted: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [webdav-get] raw_url fresh fetch failed, display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 real=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin status=200 reason=raw_url_empty
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [webdav-get] Using /dav fallback target for display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [strategy] Using learned strategy file_info_cache for path /移动云盘156/encrypt (success=14)
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [webdav-get] File size: 1833849240, strategy: file_info_cache
alist-encrypt  | 2026-06-04T20:49:16 [req-352cce] [移动云盘156:/encrypt] [webdav-get] Proxying with decryption, target=http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:17+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:17+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:17+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=true path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:17+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:17+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:17+08:00 ERR WebDAV GET decryption failed error="decryption validation failed: output appears encrypted (wrong password or file size?)" failure=decrypt_validation_failed path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4"
alist-encrypt  | 2026-06-04T20:49:17 [req-352cce] [移动云盘156:/encrypt] [request] GET /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=502 bytes=44 duration=677.734003ms
alist-encrypt  | 2026-06-04T20:49:18 [req-b47065] [api:/auth] [request] POST /api/auth/login status=200 bytes=238 duration=3.37821ms
alist-encrypt  | 2026-06-04T20:49:18 [req-2e4140] [api:/task] [request] GET /api/task/upload/undone status=200 bytes=66 duration=3.07663ms
alist-encrypt  | 2026-06-04T20:49:18 [req-5bd6f8] [api:/task] [request] GET /api/task/upload/done status=200 bytes=66 duration=2.543062ms
alist-encrypt  | 2026-06-04T20:49:18 [req-790cc3] [api:/task] [request] GET /api/task/upload/undone status=200 bytes=66 duration=2.460415ms
alist-encrypt  | 2026-06-04T20:49:19 [req-ca83d4] [api:/auth] [request] POST /api/auth/login status=200 bytes=237 duration=2.762207ms
alist-encrypt  | 2026-06-04T20:49:19 [req-4098c2] [api:/task] [request] GET /api/task/upload/undone status=200 bytes=66 duration=3.340103ms
alist-encrypt  | 2026-06-04T20:49:19 [req-01c20b] [api:/task] [request] GET /api/task/upload/done status=200 bytes=66 duration=3.760151ms
alist-encrypt  | 2026-06-04T20:49:19 [req-014255] [api:/task] [request] GET /api/task/upload/undone status=200 bytes=66 duration=4.171983ms
alist-encrypt  | 2026-06-04T20:49:20 [req-cc31d9] [移动云盘156:/encrypt] [propfind] Listing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:20 [req-cc31d9] [移动云盘156:/encrypt] [propfind] Using cached enc path: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:20 [req-cc31d9] [移动云盘156:/encrypt] [propfind] Request path=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:20 [req-cc31d9] [移动云盘156:/encrypt] [propfind] Alist response: status=207
alist-encrypt  | 2026-06-04T20:49:20 [req-cc31d9] [移动云盘156:/encrypt] [propfind] Timings upstream=5.496557ms parse=2.366407ms decrypt=78.105µs entries=1 bytes=581
alist-encrypt  | 2026-06-04T20:49:20 [req-cc31d9] [移动云盘156:/encrypt] [request] PROPFIND /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=207 bytes=581 duration=8.141336ms
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [webdav-get] Processing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [webdav-get] Path converted: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [webdav-get] raw_url fresh fetch failed, display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 real=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin status=200 reason=raw_url_empty
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [webdav-get] Using /dav fallback target for display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [strategy] Using learned strategy file_info_cache for path /移动云盘156/encrypt (success=15)
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [webdav-get] File size: 1833849240, strategy: file_info_cache
alist-encrypt  | 2026-06-04T20:49:20 [req-621ac3] [移动云盘156:/encrypt] [webdav-get] Proxying with decryption, target=http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:20+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:20+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:20+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=true path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:21+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:21+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:21 [req-621ac3] [移动云盘156:/encrypt] [request] GET /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=502 bytes=44 duration=676.605646ms
alist-encrypt  | 2026-06-04T20:49:21+08:00 ERR WebDAV GET decryption failed error="decryption validation failed: output appears encrypted (wrong password or file size?)" failure=decrypt_validation_failed path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4"
alist-encrypt  | 2026-06-04T20:49:24 [req-191f78] [移动云盘156:/encrypt] [propfind] Listing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:24 [req-191f78] [移动云盘156:/encrypt] [propfind] Using cached enc path: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:24 [req-191f78] [移动云盘156:/encrypt] [propfind] Request path=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:24 [req-191f78] [移动云盘156:/encrypt] [propfind] Alist response: status=207
alist-encrypt  | 2026-06-04T20:49:24 [req-191f78] [移动云盘156:/encrypt] [propfind] Timings upstream=4.130662ms parse=2.403947ms decrypt=112.059µs entries=1 bytes=581
alist-encrypt  | 2026-06-04T20:49:24 [req-191f78] [移动云盘156:/encrypt] [request] PROPFIND /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=207 bytes=581 duration=6.886599ms
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [webdav-get] Processing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [webdav-get] Path converted: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [webdav-get] raw_url fresh fetch failed, display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 real=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin status=200 reason=raw_url_empty
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [webdav-get] Using /dav fallback target for display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [strategy] Using learned strategy file_info_cache for path /移动云盘156/encrypt (success=16)
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [webdav-get] File size: 1833849240, strategy: file_info_cache
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [webdav-get] Proxying with decryption, target=http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:24+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:24+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:24+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=true path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:24+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:24+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:24+08:00 ERR WebDAV GET decryption failed error="decryption validation failed: output appears encrypted (wrong password or file size?)" failure=decrypt_validation_failed path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4"
alist-encrypt  | 2026-06-04T20:49:24 [req-cb7c50] [移动云盘156:/encrypt] [request] GET /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=502 bytes=44 duration=675.13163ms
alist-encrypt  | 2026-06-04T20:49:28 [req-71447f] [移动云盘156:/encrypt] [propfind] Listing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:28 [req-71447f] [移动云盘156:/encrypt] [propfind] Using cached enc path: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:28 [req-71447f] [移动云盘156:/encrypt] [propfind] Request path=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:28 [req-71447f] [移动云盘156:/encrypt] [propfind] Alist response: status=207
alist-encrypt  | 2026-06-04T20:49:28 [req-71447f] [移动云盘156:/encrypt] [propfind] Timings upstream=2.392012ms parse=2.415899ms decrypt=33.116µs entries=1 bytes=581
alist-encrypt  | 2026-06-04T20:49:28 [req-71447f] [移动云盘156:/encrypt] [request] PROPFIND /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=207 bytes=581 duration=4.922247ms
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [webdav-get] Processing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [webdav-get] Path converted: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [webdav-get] raw_url fresh fetch failed, display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 real=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin status=200 reason=raw_url_empty
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [webdav-get] Using /dav fallback target for display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [strategy] Using learned strategy file_info_cache for path /移动云盘156/encrypt (success=17)
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [webdav-get] File size: 1833849240, strategy: file_info_cache
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [webdav-get] Proxying with decryption, target=http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:28+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:28+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:28+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=true path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:28+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:28+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:28 [req-061505] [移动云盘156:/encrypt] [request] GET /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=502 bytes=44 duration=730.584482ms
alist-encrypt  | 2026-06-04T20:49:28+08:00 ERR WebDAV GET decryption failed error="decryption validation failed: output appears encrypted (wrong password or file size?)" failure=decrypt_validation_failed path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4"
alist-encrypt  | 2026-06-04T20:49:31 [req-979176] [移动云盘156:/encrypt] [propfind] Listing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:31 [req-979176] [移动云盘156:/encrypt] [propfind] Using cached enc path: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:31 [req-979176] [移动云盘156:/encrypt] [propfind] Request path=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin rule=FindByPath
alist-encrypt  | 2026-06-04T20:49:31 [req-979176] [移动云盘156:/encrypt] [propfind] Alist response: status=207
alist-encrypt  | 2026-06-04T20:49:31 [req-979176] [移动云盘156:/encrypt] [propfind] Timings upstream=2.811825ms parse=1.582237ms decrypt=35.72µs entries=1 bytes=581
alist-encrypt  | 2026-06-04T20:49:31 [req-979176] [移动云盘156:/encrypt] [request] PROPFIND /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=207 bytes=581 duration=4.512342ms
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [webdav-get] Processing: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [webdav-get] Path converted: /移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 -> /移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [webdav-get] raw_url fresh fetch failed, display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 real=/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin status=200 reason=raw_url_empty
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [webdav-get] Using /dav fallback target for display=/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [strategy] Using learned strategy file_info_cache for path /移动云盘156/encrypt (success=18)
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [webdav-get] File size: 1833849240, strategy: file_info_cache
alist-encrypt  | 2026-06-04T20:49:31 [req-91bfde] [移动云盘156:/encrypt] [webdav-get] Proxying with decryption, target=http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin
alist-encrypt  | 2026-06-04T20:49:32+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:32+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:32+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=true path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:32+08:00 WRN Decrypted data looks encrypted — wrong password or file size? sample_len=512 unique_bytes=224 zeros=3
alist-encrypt  | 2026-06-04T20:49:32+08:00 INF Decrypt playback attempt failed category=playback consumer_scenario=webdav_get display_path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" failure_reason=decrypt_validation_failed fresh_retry=false path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4" range= strategy=range target_url="http://openalist:5244/dav/移动云盘156/encrypt/i6a+5VOWe~OQG+ctcG4of+mQeoHYlfL3cg0b5V+YO0--k.bin"
alist-encrypt  | 2026-06-04T20:49:32 [req-91bfde] [移动云盘156:/encrypt] [request] GET /dav/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4 status=502 bytes=44 duration=709.500582ms
alist-encrypt  | 2026-06-04T20:49:32+08:00 ERR WebDAV GET decryption failed error="decryption validation failed: output appears encrypted (wrong password or file size?)" failure=decrypt_validation_failed path="/移动云盘156/encrypt/gg5.co@SNOS-122_UNC.part001.mp4"
